あつい	厚い	700
うすい	薄い	720
あつい	暑い	800
さむい	寒い	800
あたたかい	暖かい	760
すずしい	涼しい	720
あつい	熱い	760
つめたい	冷たい	760
あかるい	明るい	760
くらい	暗い	740
うつくしい	美しい	760
かわいい	可愛い	780
きたない	汚い	720
きれい	綺麗	800
たのしい	楽しい	840
おもしろい	面白い	820
うれしい	嬉しい	780
かなしい	悲しい	760
さびしい	寂しい	700
こわい	怖い	740
いたい	痛い	760
くるしい	苦しい	720
つらい	辛い	720
からい	辛い	720
あまい	甘い	760
すっぱい	酸っぱい	640
にがい	苦い	680
しおからい	塩辛い	600
おいしい	美味しい	840
まずい	不味い	680
いそがしい	忙しい	780
むずかしい	難しい	800
やさしい	易しい	720
やさしい	優しい	800
あぶない	危ない	760
わかい	若い	760
ねむい	眠い	720
はずかしい	恥ずかしい	700
なつかしい	懐かしい	680
めずらしい	珍しい	700
ただしい	正しい	760
まずしい	貧しい	640
ひま	暇	720
かんたん	簡単	800
しんせつ	親切	740
あんぜん	安全	760
きけん	危険	740
べんり	便利	780
ふべん	不便	680
しずか	静か	760
にぎやか	賑やか	700
げんき	元気	820
けんこう	健康	740
ゆうめい	有名	760
たいせつ	大切	800
たいへん	大変	800
ひつよう	必要	800
じゅうぶん	十分	760
とくべつ	特別	740
ふつう	普通	780
じゆう	自由	760
ほんとう	本当	800
むり	無理	760
ていねい	丁寧	700
まじめ	真面目	720
じょうず	上手	780
へた	下手	720
とくい	得意	720
にがて	苦手	720
すき	好き	860
きらい	嫌い	800
すてき	素敵	720
りっぱ	立派	700
ごうか	豪華	660
ゆたか	豊か	700
とかい	都会	700
がっこう	学校	880
せんせい	先生	880
がくせい	学生	820
せいと	生徒	720
ともだち	友達	840
かぞく	家族	840
りょうしん	両親	780
ちち	父	800
はは	母	800
あに	兄	760
あね	姉	760
おとうと	弟	760
いもうと	妹	760
そふ	祖父	700
そぼ	祖母	700
むすこ	息子	720
むすめ	娘	720
おっと	夫	720
つま	妻	720
こども	子供	860
あかちゃん	赤ちゃん	720
おや	親	760
しんせき	親戚	660
おとな	大人	780
かいしゃ	会社	840
しゃちょう	社長	720
ぶちょう	部長	680
かちょう	課長	660
しゃいん	社員	700
しごと	仕事	860
かいぎ	会議	740
しりょう	資料	720
しょるい	書類	700
けいやく	契約	700
きゅうりょう	給料	720
めいし	名刺	680
でんわ	電話	820
けいたい	携帯	760
ばんごう	番号	740
じゅうしょ	住所	740
なまえ	名前	840
ねんれい	年齢	700
たんじょうび	誕生日	780
えき	駅	840
くうこう	空港	760
びょういん	病院	800
ぎんこう	銀行	780
ゆうびんきょく	郵便局	700
としょかん	図書館	740
びじゅつかん	美術館	680
はくぶつかん	博物館	680
えいがかん	映画館	700
こうえん	公園	780
じんじゃ	神社	720
てら	寺	700
きょうかい	教会	680
しやくしょ	市役所	680
けいさつ	警察	760
しょうぼうしょ	消防署	640
こうばん	交番	680
みせ	店	800
ほんや	本屋	700
やおや	八百屋	640
はなや	花屋	640
やっきょく	薬局	680
いちば	市場	700
こうじょう	工場	700
かいじょう	会場	700
たいいくかん	体育館	640
きょうしつ	教室	720
しょくどう	食堂	700
だいどころ	台所	720
げんかん	玄関	700
へや	部屋	800
やね	屋根	700
かべ	壁	720
ゆか	床	700
てんじょう	天井	660
まど	窓	760
とびら	扉	680
かいだん	階段	720
ろうか	廊下	680
ごはん	ご飯	820
あさごはん	朝ご飯	720
ひるごはん	昼ご飯	720
ばんごはん	晩ご飯	720
ゆうしょく	夕食	700
ちょうしょく	朝食	700
ちゅうしょく	昼食	680
べんとう	弁当	720
りょうり	料理	800
やさい	野菜	780
くだもの	果物	760
にく	肉	780
さかな	魚	800
たまご	卵	760
こめ	米	720
むぎ	麦	640
まめ	豆	680
しお	塩	720
さとう	砂糖	720
しょうゆ	醤油	700
みそ	味噌	700
す	酢	620
あぶら	油	680
みず	水	840
ちゃ	茶	760
ぎゅうにゅう	牛乳	720
さけ	酒	760
のみもの	飲み物	740
たべもの	食べ物	760
おかし	お菓子	720
てんき	天気	800
そら	空	800
くも	雲	720
あめ	雨	820
ゆき	雪	780
かぜ	風	780
かみなり	雷	680
たいふう	台風	720
じしん	地震	720
たいよう	太陽	720
つき	月	780
ほし	星	740
うみ	海	820
やま	山	840
かわ	川	800
みずうみ	湖	680
いけ	池	700
もり	森	720
はやし	林	680
き	木	780
くさ	草	720
はな	花	800
は	葉	700
ね	根	680
たね	種	680
いし	石	720
すな	砂	680
つち	土	700
いわ	岩	680
ひ	火	760
こおり	氷	700
にじ	虹	680
つゆ	梅雨	640
けしき	景色	700
いなか	田舎	700
いぬ	犬	800
ねこ	猫	800
とり	鳥	760
うま	馬	720
うし	牛	720
ぶた	豚	700
ひつじ	羊	680
にわとり	鶏	680
むし	虫	720
へび	蛇	660
かえる	蛙	660
くま	熊	680
さる	猿	680
ぞう	象	680
とら	虎	680
うさぎ	兎	680
ねずみ	鼠	640
きつね	狐	660
しか	鹿	660
かめ	亀	660
ちょう	蝶	640
はち	蜂	640
あり	蟻	620
からだ	体	800
あたま	頭	800
かお	顔	800
め	目	800
はな	鼻	720
くち	口	760
みみ	耳	720
は	歯	720
した	舌	680
くび	首	720
かた	肩	700
うで	腕	720
て	手	820
ゆび	指	740
つめ	爪	660
むね	胸	700
はら	腹	700
せなか	背中	700
こし	腰	700
あし	足	800
ひざ	膝	680
かみ	髪	740
はだ	肌	700
ほね	骨	700
ち	血	700
こころ	心	800
しんぞう	心臓	680
のう	脳	680
きんにく	筋肉	680
こえ	声	760
なみだ	涙	700
あせ	汗	680
いき	息	700
いのち	命	740
じかん	時間	840
とけい	時計	760
ごぜん	午前	720
ごご	午後	740
あさ	朝	800
ひる	昼	760
ゆうがた	夕方	720
よる	夜	800
よなか	夜中	680
いま	今	840
きょう	今日	900
きのう	昨日	860
あした	明日	880
あさって	明後日	700
おととい	一昨日	680
まいにち	毎日	820
こんしゅう	今週	760
らいしゅう	来週	760
せんしゅう	先週	760
こんげつ	今月	740
らいげつ	来月	740
せんげつ	先月	740
ことし	今年	800
らいねん	来年	780
きょねん	去年	780
まいとし	毎年	720
しゅうまつ	週末	760
へいじつ	平日	700
きゅうじつ	休日	720
しゅくじつ	祝日	680
はる	春	780
なつ	夏	780
あき	秋	760
ふゆ	冬	760
きせつ	季節	720
けさ	今朝	720
こんばん	今晩	720
げつようび	月曜日	780
かようび	火曜日	760
すいようび	水曜日	760
もくようび	木曜日	760
きんようび	金曜日	760
どようび	土曜日	780
にちようび	日曜日	780
いろ	色	780
あか	赤	760
あお	青	760
きいろ	黄色	720
みどり	緑	720
くろ	黒	760
しろ	白	760
ちゃいろ	茶色	680
むらさき	紫	680
はいいろ	灰色	640
きんいろ	金色	640
みずいろ	水色	660
でんしゃ	電車	820
しんかんせん	新幹線	740
ちかてつ	地下鉄	720
くるま	車	840
じどうしゃ	自動車	720
じてんしゃ	自転車	760
ひこうき	飛行機	760
ふね	船	720
きっぷ	切符	700
うんちん	運賃	660
みち	道	800
どうろ	道路	720
はし	橋	720
しんごう	信号	720
こうさてん	交差点	680
ちゅうしゃじょう	駐車場	680
せんろ	線路	680
かいさつ	改札	680
でぐち	出口	760
いりぐち	入口	760
きょういく	教育	760
だいがく	大学	820
こうこう	高校	760
ちゅうがっこう	中学校	720
しょうがっこう	小学校	720
ようちえん	幼稚園	680
じゅぎょう	授業	740
しゅくだい	宿題	740
しけん	試験	760
せいせき	成績	700
かもく	科目	680
すうがく	数学	720
こくご	国語	700
えいご	英語	780
りか	理科	680
れきし	歴史	740
ちり	地理	680
かがく	科学	740
ぶつり	物理	680
かがく	化学	700
せいぶつ	生物	680
おんがく	音楽	760
びじゅつ	美術	700
たいいく	体育	700
じしょ	辞書	720
きょうかしょ	教科書	720
えんぴつ	鉛筆	720
ふで	筆	680
かみ	紙	760
ほん	本	820
ざっし	雑誌	720
しんぶん	新聞	760
ものがたり	物語	700
しょうせつ	小説	720
まんが	漫画	760
え	絵	740
しゃしん	写真	780
もんだい	問題	840
こたえ	答え	780
りゆう	理由	760
げんいん	原因	740
けっか	結果	760
ほうほう	方法	760
もくてき	目的	720
いみ	意味	800
いけん	意見	760
かんがえ	考え	760
きもち	気持ち	780
きぶん	気分	760
かんじょう	感情	700
けいけん	経験	760
ちしき	知識	720
のうりょく	能力	720
さいのう	才能	680
せいかく	性格	720
しゅうかん	習慣	720
ぶんか	文化	760
しゃかい	社会	800
せいじ	政治	740
けいざい	経済	760
ほうりつ	法律	720
しぜん	自然	760
かんきょう	環境	760
くに	国	780
こっか	国家	680
せいふ	政府	720
せんそう	戦争	720
へいわ	平和	740
けんり	権利	700
ぎむ	義務	680
せきにん	責任	720
かんけい	関係	780
えいきょう	影響	740
へんか	変化	740
はってん	発展	700
せいちょう	成長	720
ぎじゅつ	技術	760
じょうほう	情報	800
つうしん	通信	700
ほうそう	放送	700
こうこく	広告	700
きじ	記事	720
ばんぐみ	番組	720
つくえ	机	740
いす	椅子	740
たな	棚	680
はこ	箱	720
かばん	鞄	720
さいふ	財布	720
かさ	傘	720
かぎ	鍵	720
めがね	眼鏡	720
ぼうし	帽子	720
くつ	靴	760
くつした	靴下	700
ふく	服	760
ようふく	洋服	700
きもの	着物	720
うわぎ	上着	680
したぎ	下着	660
てぶくろ	手袋	680
ゆびわ	指輪	680
かがみ	鏡	700
せっけん	石鹸	640
ふとん	布団	700
まくら	枕	680
もうふ	毛布	640
どうぐ	道具	700
きかい	機械	720
ほうちょう	包丁	680
はさみ	鋏	640
くぎ	釘	620
はり	針	660
いと	糸	680
ぬの	布	680
わた	綿	620
いえ	家	840
たてもの	建物	740
じゅうたく	住宅	700
にわ	庭	720
もん	門	700
はたけ	畑	680
おかね	お金	800
げんきん	現金	700
りょうきん	料金	720
ねだん	値段	740
かかく	価格	720
ひよう	費用	700
ぜいきん	税金	700
ちょきん	貯金	680
しゃっきん	借金	680
りえき	利益	700
そん	損	680
しょうばい	商売	680
しょうひん	商品	740
しなもの	品物	680
かいもの	買い物	780
うりば	売り場	680
てんいん	店員	700
きゃく	客	720
おきゃくさま	お客様	720
いしゃ	医者	760
かんごし	看護師	680
かんじゃ	患者	700
くすり	薬	760
ちゅうしゃ	注射	680
しゅじゅつ	手術	700
けんさ	検査	720
ちりょう	治療	720
びょうき	病気	780
かぜ	風邪	760
ねつ	熱	740
けが	怪我	720
きず	傷	700
いたみ	痛み	700
たいおん	体温	680
けつあつ	血圧	660
あい	愛	720
こい	恋	700
ゆめ	夢	760
きぼう	希望	740
しあわせ	幸せ	760
よろこび	喜び	700
かなしみ	悲しみ	680
いかり	怒り	680
きょうふ	恐怖	660
ふあん	不安	720
しんぱい	心配	760
あんしん	安心	740
まんぞく	満足	700
こうかい	後悔	680
かんしゃ	感謝	720
そんけい	尊敬	680
うえ	上	820
した	下	820
まえ	前	840
うしろ	後ろ	780
ひだり	左	780
みぎ	右	780
なか	中	820
そと	外	780
うち	内	720
よこ	横	720
となり	隣	760
ちかく	近く	760
とおく	遠く	720
あいだ	間	760
おく	奥	680
そこ	底	680
おもて	表	700
うら	裏	700
かど	角	700
まんなか	真ん中	700
ひがし	東	740
にし	西	740
みなみ	南	740
きた	北	740
ほうこう	方向	700
ばしょ	場所	780
いち	位置	700
こと	事	800
もの	物	800
ところ	所	780
ほう	方	760
ため	為	720
とき	時	800
さいしょ	最初	760
さいご	最後	760
さいきん	最近	780
しょうらい	将来	720
かこ	過去	720
げんざい	現在	740
みらい	未来	720
いぜん	以前	720
いご	以後	680
いじょう	以上	760
いか	以下	720
いない	以内	700
とちゅう	途中	720
さいこう	最高	760
さいてい	最低	700
たくさん	沢山	760
ぜんぶ	全部	780
すこし	少し	800
だいたい	大体	720
ちょうど	丁度	680
けっこう	結構	720
とくに	特に	760
もっとも	最も	720
ひじょう	非常	700
みやげ	土産	700
つごう	都合	700
ようじ	用事	700
すもう	相撲	680
もみじ	紅葉	660
はたち	二十歳	680
たんぼ	田んぼ	660
いち	一	900
に	二	860
さん	三	840
し	四	760
よん	四	720
ご	五	800
ろく	六	760
しち	七	720
なな	七	720
はち	八	760
きゅう	九	760
く	九	640
じゅう	十	800
にち	日	780
げつ	月	720
か	火	680
すい	水	700
もく	木	680
きん	金	720
ど	土	680
さん	山	700
せん	川	640
ひと	人	840
じん	人	760
にん	人	720
こ	子	720
し	子	640
おんな	女	720
じょ	女	680
おとこ	男	720
だん	男	660
だい	大	760
おお	大	720
しょう	小	700
ちゅう	中	720
じょう	上	700
げ	下	640
もと	本	680
がく	学	720
こう	校	700
さき	先	700
せい	生	700
なま	生	680
とし	年	720
ねん	年	720
じ	時	720
ふん	分	700
ぶん	分	680
はん	半	700
まい	毎	680
なに	何	760
なん	何	720
わたし	私	760
ご	語	700
はなし	話	720
わ	話	640
ぶん	文	680
じ	字	700
な	名	700
めい	名	680
こく	国	700
えん	円	720
たか	高	700
やす	安	680
しん	新	700
ふる	古	680
なが	長	700
ちょう	長	680
はく	白	640
ちから	力	720
りき	力	640
き	気	760
てん	天	700
おと	音	700
おん	音	660
で	出	700
にゅう	入	680
こう	行	700
しょく	食	680
どう	道	680
がい	外	680
ない	内	640
ぜん	前	680
ご	後	700
さ	左	640
う	右	640
とう	東	680
せい	西	640
なん	南	660
ほく	北	640
しゅう	週	700
よう	曜	680
かん	間	700
よ	夜	700
かわ	河	600
たけ	竹	640
か	家	680
まち	町	700
むら	村	680
た	田	680
いずみ	泉	600
たに	谷	620
