lou	篓	185
bing	禀	185
feng	俸	184
lu	禄	183
cai	睬	183
yu	浴	182
sao	搔	181
nao	挠	181
hun	魂	180
po	魄	179
yao	妖	179
mei	魅	178
xian	掀	177
tang	趟	177
beng	蹦	176
cuan	蹿	175
huo	惑	175
cha	诧	174
hai	骇	173
bang	邦	173
jun	郡	172
mu	墓	171
bei	碑	170
fen	坟	170
zhong	冢	169
liang	晾	168
guang	逛	168
qiang	腔	167
tang	膛	166
nang	囊	166
fei	吠	165
chi	炽	164
lou	镂	164
yu	盂	163
yong	蛹	162
jian	茧	162
zhu	蛀	161
ti	涕	160
tuo	唾	160
xian	涎	159
nong	脓	158
hun	浑	158
che	澈	157
dun	钝	156
rui	锐	155
gang	缸	155
weng	瓮	154
bo	钵	153
lv	虑	153
nv	女	152
lv	滤	151
nve	虐	151
lve	掠	150
hang	行	360
xing	行	210
chong	重	360
zhong	重	210
chang	长	360
zhang	长	210
le	乐	360
yue	乐	210
le	了	360
liao	了	210
zhe	着	360
zhao	着	210
zhuo	着	120
de	的	360
di	的	210
de	地	360
di	地	210
de	得	360
dei	得	210
he	和	360
huo	和	210
han	和	120
hai	还	360
huan	还	210
mei	没	360
mo	没	210
cha	差	360
chai	差	210
ci	差	120
shu	数	360
cu	数	210
bian	便	360
pian	便	210
diao	调	360
tiao	调	210
chao	朝	360
zhao	朝	210
luo	落	360
lao	落	210
la	落	120
jiao	角	360
jue	角	210
jue	觉	360
jiao	觉	210
xue	血	360
xie	血	210
xiao	削	360
xue	削	210
bao	薄	360
bo	薄	210
ba	扒	360
pa	扒	210
cang	藏	360
zang	藏	210
ceng	曾	360
zeng	曾	210
cheng	称	360
chen	称	210
sheng	盛	360
cheng	盛	210
qi	奇	360
ji	奇	210
xi	系	360
ji	系	210
lv	率	360
shuai	率	210
dan	弹	360
tan	弹	210
can	参	360
shen	参	210
cen	参	120
ke	壳	360
qiao	壳	210
pi	辟	360
bi	辟	210
bo	泊	360
po	泊	210
chu	畜	360
xu	畜	210
e	恶	360
wu	恶	210
zhua	爪	360
zhao	爪	210
chou	臭	360
xiu	臭	210
su	宿	360
xiu	宿	210
shu	熟	360
shou	熟	210
sai	塞	360
se	塞	210
sheng	省	360
xing	省	210
shuo	说	360
shui	说	210
bian	扁	360
pian	扁	210
bao	剥	360
bo	剥	210
bao	堡	360
bu	堡	210
pu	堡	120
bi	臂	360
bei	臂	210
ping	屏	360
bing	屏	210
bo	伯	360
bai	伯	210
bu	簿	360
bo	簿	210
chan	颤	360
zhan	颤	210
che	车	360
ju	车	210
cheng	乘	360
sheng	乘	210
cheng	澄	360
deng	澄	210
chi	匙	360
shi	匙	210
cha	刹	360
sha	刹	210
zha	喳	360
cha	喳	210
zha	扎	360
za	扎	210
ze	择	360
zhai	择	210
ya	轧	360
zha	轧	210
ga	轧	120
zhan	粘	360
nian	粘	210
zhe	折	360
she	折	210
bai	柏	360
bo	柏	210
ti	提	360
di	提	210
dou	都	360
du	都	210
du	读	360
dou	读	210
du	度	360
duo	度	210
fou	否	360
pi	否	210
jing	颈	360
geng	颈	210
hong	红	360
gong	红	210
hui	会	360
kuai	会	210
jia	夹	360
ga	夹	210
jiang	降	360
xiang	降	210
jiao	脚	360
jue	脚	210
jiao	剿	360
chao	剿	210
xiao	校	360
jiao	校	210
jie	解	360
xie	解	210
jin	劲	360
jing	劲	210
ka	咖	360
ga	咖	210
ka	卡	360
qia	卡	210
lu	露	360
lou	露	210
lv	绿	360
lu	绿	210
luo	络	360
lao	络	210
mo	抹	360
ma	抹	210
mai	埋	360
man	埋	210
mai	脉	360
mo	脉	210
man	蔓	360
wan	蔓	210
mang	氓	360
meng	氓	210
mi	秘	360
bi	秘	210
mi	泌	360
bi	泌	210
miao	缪	360
mou	缪	210
miu	缪	120
mo	模	360
mu	模	210
na	那	360
nei	那	210
niao	尿	360
sui	尿	210
nong	弄	360
long	弄	210
nve	疟	360
yao	疟	210
pang	胖	360
pan	胖	210
pao	刨	360
bao	刨	210
pu	朴	360
piao	朴	210
po	朴	120
pu	埔	360
bu	埔	210
qi	骑	360
ji	骑	210
ji	稽	360
qi	稽	210
xian	纤	360
qian	纤	210
qiang	强	360
jiang	强	210
qin	亲	360
qing	亲	210
quan	圈	360
juan	圈	210
que	雀	360
qiao	雀	210
se	色	360
shai	色	210
sha	厦	360
xia	厦	210
shang	裳	360
chang	裳	210
shen	什	360
shi	什	210
shi	识	360
zhi	识	210
si	似	360
shi	似	210
suo	缩	360
su	缩	210
tui	褪	360
tun	褪	210
wan	莞	360
guan	莞	210
wei	尉	360
yu	尉	210
xia	吓	360
he	吓	210
xiang	巷	360
hang	巷	210
xie	邪	360
ye	邪	210
yan	咽	360
ye	咽	210
yin	殷	360
yan	殷	210
yao	钥	360
yue	钥	210
yi	遗	360
wei	遗	210
yu	吁	360
xu	吁	210
yun	熨	360
yu	熨	210
za	咋	360
zha	咋	210
ze	咋	120
zha	栅	360
shan	栅	210
zhan	辗	360
nian	辗	210
zhao	召	360
shao	召	210
zhi	吱	360
zi	吱	210
zhuai	拽	360
ye	拽	210
zhuan	赚	360
zuan	赚	210
chuang	幢	360
zhuang	幢	210
zhuo	琢	360
zuo	琢	210
zi	仔	360
zai	仔	210
zong	综	360
zeng	综	210
shu	属	360
zhu	属	210
tuo	拓	360
ta	拓	210
chuan	传	360
zhuan	传	210
fo	佛	360
fu	佛	210
fu	脯	360
pu	脯	210
jie	芥	360
gai	芥	210
ka	咯	360
lo	咯	210
ge	咯	120
ke	咳	360
hai	咳	210
da	大	360
dai	大	210
gei	给	360
ji	给	210
jian	见	360
xian	见	210
nihao	你好	1000
ninhao	您好	700
xiexie	谢谢	950
zaijian	再见	900
duibuqi	对不起	800
bukeqi	不客气	600
meiguanxi	没关系	600
qingwen	请问	700
huanying	欢迎	650
zaoshanghao	早上好	500
wanshanghao	晚上好	450
wanan	晚安	500
buhaoyisi	不好意思	500
baituo	拜托	300
gongxi	恭喜	350
xinku	辛苦	350
women	我们	950
nimen	你们	800
tamen	他们	850
tamen	她们	400
tamen	它们	300
ziji	自己	800
dajia	大家	700
bieren	别人	600
shenme	什么	950
zenme	怎么	900
weishenme	为什么	850
nali	哪里	700
nar	哪儿	500
zheli	这里	750
nali	那里	700
zher	这儿	500
nar	那儿	480
zhege	这个	900
nage	那个	850
zhexie	这些	700
naxie	那些	650
zenmeyang	怎么样	700
duoshao	多少	800
qita	其他	500
qizhong	其中	450
renhe	任何	400
suoyou	所有	500
meige	每个	500
yiqie	一切	400
biede	别的	400
youxie	有些	400
yige	一个	900
liangge	两个	800
jige	几个	600
diyi	第一	750
dier	第二	600
yidian	一点	700
yixie	一些	750
yiqi	一起	800
yiyang	一样	750
yizhi	一直	700
yiding	一定	750
bange	半个	300
quanbu	全部	400
dabufen	大部分	300
yibufen	一部分	300
xuduo	许多	400
bushao	不少	350
daliang	大量	300
shuzi	数字	350
haoma	号码	350
baifenzhi	百分之	200
xianzai	现在	900
jintian	今天	900
mingtian	明天	850
zuotian	昨天	800
houtian	后天	400
qiantian	前天	350
zaoshang	早上	700
shangwu	上午	600
zhongwu	中午	650
xiawu	下午	700
wanshang	晚上	750
jinnian	今年	700
mingnian	明年	600
qunian	去年	650
jinwan	今晚	400
xiaoshi	小时	700
fenzhong	分钟	650
shihou	时候	800
shijian	时间	850
xingqi	星期	600
xingqiyi	星期一	400
xingqitian	星期天	350
zhoumo	周末	550
libai	礼拜	250
yuefen	月份	300
yiqian	以前	700
yihou	以后	750
zuijin	最近	600
gangcai	刚才	450
mashang	马上	550
yijing	已经	750
zhengzai	正在	600
yihuir	一会儿	450
pingshi	平时	350
dangshi	当时	400
meitian	每天	700
banye	半夜	250
lingchen	凌晨	250
zaochen	早晨	300
yewan	夜晚	300
baitian	白天	400
huanghun	黄昏	200
baba	爸爸	850
mama	妈妈	900
yeye	爷爷	500
nainai	奶奶	500
gege	哥哥	600
jiejie	姐姐	600
didi	弟弟	550
meimei	妹妹	550
erzi	儿子	600
nver	女儿	600
haizi	孩子	700
fumu	父母	600
fuqin	父亲	550
muqin	母亲	550
jiaren	家人	500
qinqi	亲戚	350
shushu	叔叔	400
ayi	阿姨	450
jiujiu	舅舅	250
gugu	姑姑	200
biaoge	表哥	200
laogong	老公	400
laopo	老婆	400
zhangfu	丈夫	400
qizi	妻子	400
fuqi	夫妻	250
xiongdi	兄弟	400
jiemei	姐妹	300
sunzi	孙子	250
shuangbaotai	双胞胎	150
pengyou	朋友	850
nvpengyou	女朋友	400
nanpengyou	男朋友	400
tongxue	同学	600
tongshi	同事	550
laoshi	老师	800
xuesheng	学生	750
yisheng	医生	650
hushi	护士	350
jingcha	警察	450
siji	司机	350
laoban	老板	500
jingli	经理	400
keren	客人	400
linju	邻居	300
moshengren	陌生人	200
nanren	男人	650
nvren	女人	650
nanhai	男孩	450
nvhai	女孩	450
daren	大人	300
xiaohai	小孩	500
yinger	婴儿	250
nianqingren	年轻人	300
laoren	老人	400
gongren	工人	300
nongmin	农民	300
junren	军人	250
zuojia	作家	300
huajia	画家	250
geshou	歌手	300
yanyuan	演员	350
yundongyuan	运动员	300
kexuejia	科学家	300
gongchengshi	工程师	300
lvshi	律师	300
kuaiji	会计	250
mishu	秘书	250
fuwuyuan	服务员	350
chushi	厨师	300
xiaozhang	校长	250
jiaoshou	教授	300
boshi	博士	300
shuoshi	硕士	250
zhuanjia	专家	300
zhongguoren	中国人	500
meiguoren	美国人	350
waiguoren	外国人	400
ribenren	日本人	300
zhongguo	中国	900
meiguo	美国	800
riben	日本	700
hanguo	韩国	600
yingguo	英国	550
faguo	法国	500
deguo	德国	500
eluosi	俄罗斯	400
yindu	印度	400
jianada	加拿大	350
aodaliya	澳大利亚	300
xibanya	西班牙	250
yidali	意大利	300
baxi	巴西	250
taiguo	泰国	300
yuenan	越南	250
xinjiapo	新加坡	300
xianggang	香港	500
taiwan	台湾	500
beijing	北京	600
shanghai	上海	550
guangzhou	广州	400
shenzhen	深圳	400
waiguo	外国	450
xuexiao	学校	700
yiyuan	医院	650
shangdian	商店	600
chaoshi	超市	600
shichang	市场	450
fandian	饭店	450
canting	餐厅	500
jiudian	酒店	450
binguan	宾馆	300
jichang	机场	500
chezhan	车站	500
huochezhan	火车站	400
gongsi	公司	700
yinhang	银行	550
youju	邮局	300
tushuguan	图书馆	400
gongyuan	公园	500
dianyingyuan	电影院	350
bowuguan	博物馆	300
jiaoshi	教室	400
bangongshi	办公室	450
cesuo	厕所	400
xishoujian	洗手间	350
weishengjian	卫生间	350
chufang	厨房	400
woshi	卧室	300
keting	客厅	350
fangjian	房间	550
jiali	家里	600
lushang	路上	500
fujin	附近	500
duimian	对面	350
pangbian	旁边	500
zhongjian	中间	500
waimian	外面	500
limian	里面	550
shangmian	上面	500
xiamian	下面	500
qianmian	前面	550
houmian	后面	550
zuobian	左边	500
youbian	右边	500
beifang	北方	350
nanfang	南方	350
difang	地方	600
chengshi	城市	550
nongcun	农村	300
shijie	世界	600
guojia	国家	550
ditie	地铁	500
jiedao	街道	350
malu	马路	350
guangchang	广场	300
gonglu	公路	250
menkou	门口	350
louti	楼梯	250
dianti	电梯	350
mifan	米饭	600
miantiao	面条	500
baozi	包子	400
jiaozi	饺子	500
mantou	馒头	300
mianbao	面包	500
jidan	鸡蛋	500
niunai	牛奶	550
doujiang	豆浆	250
kafei	咖啡	550
chaye	茶叶	300
pijiu	啤酒	400
hongjiu	红酒	250
guozhi	果汁	350
kele	可乐	400
kaishui	开水	300
reshui	热水	300
zhurou	猪肉	400
niurou	牛肉	450
jirou	鸡肉	400
yangrou	羊肉	350
yurou	鱼肉	250
shucai	蔬菜	450
shuiguo	水果	550
pingguo	苹果	550
xiangjiao	香蕉	450
xigua	西瓜	400
putao	葡萄	350
chengzi	橙子	300
caomei	草莓	300
xihongshi	西红柿	250
tudou	土豆	350
baicai	白菜	300
doufu	豆腐	350
lajiao	辣椒	300
qiaokeli	巧克力	350
bingqilin	冰淇淋	300
dangao	蛋糕	400
binggan	饼干	300
tangguo	糖果	250
lingshi	零食	300
zaocan	早餐	400
wucan	午餐	350
wancan	晚餐	400
zaofan	早饭	400
wufan	午饭	400
wanfan	晚饭	450
dianxin	点心	300
huoguo	火锅	350
chaofan	炒饭	300
weidao	味道	400
jiangyou	酱油	250
yanse	颜色	450
hongse	红色	400
huangse	黄色	350
lanse	蓝色	350
lvse	绿色	400
baise	白色	400
heise	黑色	400
huise	灰色	300
zise	紫色	300
fense	粉色	250
chengse	橙色	250
zongse	棕色	200
shenti	身体	550
toufa	头发	400
yanjing	眼睛	500
bizi	鼻子	400
zuiba	嘴巴	400
erduo	耳朵	400
yachi	牙齿	350
bozi	脖子	300
jianbang	肩膀	250
shouzhi	手指	300
gebo	胳膊	250
duzi	肚子	350
pifu	皮肤	300
xinzang	心脏	300
shengbing	生病	450
ganmao	感冒	400
fashao	发烧	350
kesou	咳嗽	300
touteng	头疼	350
toutong	头痛	300
tengtong	疼痛	250
shoushang	受伤	300
zhuyuan	住院	250
kanbing	看病	350
chiyao	吃药	350
dazhen	打针	250
tijian	体检	200
huifu	恢复	300
jiankang	健康	450
tianqi	天气	550
qingtian	晴天	350
yintian	阴天	300
xiayu	下雨	500
xiaxue	下雪	400
guafeng	刮风	300
dalei	打雷	250
taiyang	太阳	500
yueliang	月亮	450
xingxing	星星	400
tiankong	天空	400
yuncai	云彩	250
caihong	彩虹	250
wendu	温度	350
qiwen	气温	300
kongqi	空气	400
haiyang	海洋	300
dahai	大海	350
heliu	河流	250
senlin	森林	300
shitou	石头	350
tudi	土地	300
dongwu	动物	450
zhiwu	植物	350
xiaogou	小狗	400
xiaomao	小猫	400
laohu	老虎	350
shizi	狮子	300
daxiang	大象	300
xiongmao	熊猫	350
tuzi	兔子	300
laoshu	老鼠	300
houzi	猴子	300
xiaoniao	小鸟	350
hudie	蝴蝶	250
mifeng	蜜蜂	200
wenzi	蚊子	250
jinyu	金鱼	200
wugui	乌龟	250
diannao	电脑	650
shouji	手机	750
dianshi	电视	600
bingxiang	冰箱	400
xiyiji	洗衣机	350
kongtiao	空调	400
diandeng	电灯	250
dianhua	电话	550
xiangji	相机	350
zhaoxiangji	照相机	250
qianbao	钱包	350
yusan	雨伞	300
yanjing	眼镜	350
shoubiao	手表	300
maozi	帽子	350
yifu	衣服	600
kuzi	裤子	400
qunzi	裙子	350
xiezi	鞋子	450
wazi	袜子	300
waitao	外套	300
maoyi	毛衣	300
chenshan	衬衫	250
shubao	书包	300
zhuozi	桌子	450
yizi	椅子	450
shafa	沙发	300
zhentou	枕头	250
beizi	被子	250
jingzi	镜子	300
beizi	杯子	400
panzi	盘子	300
kuaizi	筷子	350
shaozi	勺子	250
pingzi	瓶子	300
xiangzi	箱子	300
daizi	袋子	250
yaoshi	钥匙	300
chuanghu	窗户	350
qiangbi	墙壁	200
diban	地板	250
baozhi	报纸	350
zazhi	杂志	300
bijiben	笔记本	300
qianbi	铅笔	300
xiangpi	橡皮	200
benzi	本子	250
keben	课本	300
cidian	词典	300
zidian	字典	300
heiban	黑板	250
ditu	地图	350
yuxie	雨鞋	120
qiche	汽车	550
huoche	火车	450
feiji	飞机	500
zixingche	自行车	400
motuoche	摩托车	250
gongjiaoche	公交车	350
chuzuche	出租车	350
lunchuan	轮船	200
huzhao	护照	300
qianzheng	签证	250
xingli	行李	350
chepiao	车票	300
jipiao	机票	350
zuowei	座位	350
shangxue	上学	450
fangxue	放学	350
kaoshi	考试	500
chengji	成绩	400
zuoye	作业	450
lianxi	练习	400
fuxi	复习	350
yuxi	预习	200
biye	毕业	400
daxue	大学	550
zhongxue	中学	350
xiaoxue	小学	350
youeryuan	幼儿园	250
kecheng	课程	350
zhuanye	专业	400
zhishi	知识	450
wenhua	文化	450
lishi	历史	450
shuxue	数学	400
yuwen	语文	300
yingyu	英语	450
hanyu	汉语	400
zhongwen	中文	450
waiyu	外语	250
wuli	物理	300
huaxue	化学	300
shengwu	生物	300
dili	地理	300
kexue	科学	400
yishu	艺术	350
yinyue	音乐	450
tiyu	体育	350
meishu	美术	250
gongzuo	工作	800
xuexi	学习	750
shangke	上课	500
xiake	下课	350
shangban	上班	550
xiaban	下班	500
xiuxi	休息	550
gongzi	工资	400
jiangjin	奖金	250
shouru	收入	350
jiage	价格	400
jiaqian	价钱	300
xianjin	现金	300
lingqian	零钱	250
xinyongka	信用卡	300
cunkuan	存款	200
zhanghu	账户	250
mima	密码	350
fapiao	发票	250
yusuan	预算	250
touzi	投资	300
shengyi	生意	350
chanpin	产品	400
zhiliang	质量	400
fuwu	服务	450
guanggao	广告	350
pinpai	品牌	300
guke	顾客	300
xiaofei	消费	300
jingji	经济	450
jinrong	金融	300
dazhe	打折	300
youhui	优惠	300
goumai	购买	300
xihuan	喜欢	850
zhidao	知道	850
juede	觉得	750
renwei	认为	550
xiwang	希望	650
xuyao	需要	750
yinggai	应该	700
keyi	可以	850
nenggou	能够	400
xiangyao	想要	500
jueding	决定	550
zhunbei	准备	600
kaishi	开始	750
jieshu	结束	500
jixu	继续	450
wancheng	完成	500
nuli	努力	500
bangzhu	帮助	600
bangmang	帮忙	500
shuijiao	睡觉	600
qichuang	起床	500
xizao	洗澡	400
shuaya	刷牙	300
duanlian	锻炼	350
paobu	跑步	400
sanbu	散步	300
yundong	运动	500
youyong	游泳	400
pashan	爬山	300
lvyou	旅游	500
lvxing	旅行	450
chufa	出发	400
daoda	到达	350
huijia	回家	600
chumen	出门	400
guangjie	逛街	300
gouwu	购物	350
maidongxi	买东西	400
fuqian	付钱	300
huaqian	花钱	350
zhuanqian	赚钱	350
jieqian	借钱	250
kaiche	开车	500
zuoche	坐车	400
zoulu	走路	400
qiche	骑车	250
dache	打车	350
paidui	排队	300
shuohua	说话	550
liaotian	聊天	500
jianghua	讲话	300
gaosu	告诉	600
huida	回答	450
jiejue	解决	450
taolun	讨论	400
shangliang	商量	300
jieshao	介绍	450
renshi	认识	600
jianmian	见面	450
yuehui	约会	300
canjia	参加	450
qingzhu	庆祝	250
biaoshi	表示	350
biaoda	表达	350
faxian	发现	550
chuxian	出现	500
fasheng	发生	500
gaibian	改变	450
tigao	提高	450
zengjia	增加	400
jianshao	减少	400
zengzhang	增长	350
xiajiang	下降	300
yingxiang	影响	500
shiyong	使用	550
liyong	利用	350
tigong	提供	400
huode	获得	400
dedao	得到	450
shiqu	失去	350
baohu	保护	400
zhichi	支持	450
fandui	反对	400
tongyi	同意	500
jujue	拒绝	400
jieshou	接受	400
xiangxin	相信	500
huaiyi	怀疑	300
danxin	担心	450
haipa	害怕	400
shengqi	生气	450
houhui	后悔	300
ganxie	感谢	400
piping	批评	300
guli	鼓励	300
anwei	安慰	250
zhaogu	照顾	350
guanxin	关心	400
zunzhong	尊重	300
lijie	理解	450
mingbai	明白	550
liaojie	了解	500
shuxi	熟悉	350
jide	记得	500
wangji	忘记	450
jizhu	记住	350
tixing	提醒	350
tongzhi	通知	400
jianyi	建议	400
yaoqiu	要求	450
jinzhi	禁止	250
yunxu	允许	300
fazhan	发展	500
jinxing	进行	500
chuli	处理	400
anpai	安排	400
jihua	计划	450
guanli	管理	450
kongzhi	控制	400
canguan	参观	300
fangwen	访问	300
jiancha	检查	400
diaocha	调查	350
yanjiu	研究	500
kaolv	考虑	400
bijiao	比较	500
xuanze	选择	500
qubie	区别	300
baokuo	包括	350
shuyu	属于	300
daibiao	代表	350
chengwei	成为	400
biancheng	变成	400
kanjian	看见	500
tingjian	听见	400
kandao	看到	550
tingdao	听到	500
yudao	遇到	450
pengdao	碰到	300
zhaodao	找到	450
gandao	感到	400
ganjue	感觉	500
fangxia	放下	350
dakai	打开	500
guanshang	关上	300
guanbi	关闭	300
chifan	吃饭	700
heshui	喝水	500
zuofan	做饭	450
diancai	点菜	350
dasao	打扫	300
shoushi	收拾	300
zhengli	整理	350
changge	唱歌	400
tiaowu	跳舞	400
huahua	画画	350
dushu	读书	450
kanshu	看书	450
paizhao	拍照	350
diaoyu	钓鱼	250
kandianying	看电影	450
tingyinyue	听音乐	400
wanyouxi	玩游戏	400
dadianhua	打电话	500
jiedianhua	接电话	350
xiexin	写信	250
rangkai	让开	150
kaihui	开会	350
shangbanzu	上班族	150
piaoliang	漂亮	600
haokan	好看	500
meili	美丽	400
keai	可爱	450
shuaiqi	帅气	250
nankan	难看	300
gaoxing	高兴	600
kaixin	开心	550
kuaile	快乐	550
xingfu	幸福	450
nanguo	难过	450
shangxin	伤心	400
tongku	痛苦	350
wuliao	无聊	400
youqu	有趣	400
youyisi	有意思	450
qiguai	奇怪	400
mafan	麻烦	400
rongyi	容易	550
jiandan	简单	550
fuza	复杂	450
kunnan	困难	450
fangbian	方便	500
pianyi	便宜	450
zhongyao	重要	550
zhuyao	主要	450
tebie	特别	550
teshu	特殊	300
putong	普通	400
yiban	一般	500
zhengchang	正常	400
anquan	安全	450
weixian	危险	400
ganjing	干净	450
zhengqi	整齐	250
xinxian	新鲜	350
shufu	舒服	500
shushi	舒适	250
wennuan	温暖	350
liangkuai	凉快	300
nuanhuo	暖和	300
hanleng	寒冷	300
yanre	炎热	250
anjing	安静	400
renao	热闹	350
manglu	忙碌	250
congming	聪明	450
renzhen	认真	450
zixi	仔细	350
mahu	马虎	200
chengshi	诚实	300
shanliang	善良	300
yonggan	勇敢	300
jiaoao	骄傲	300
qianxu	谦虚	250
zixin	自信	350
haixiu	害羞	250
jinzhang	紧张	400
fangsong	放松	350
jidong	激动	350
xingfen	兴奋	350
zhaoji	着急	350
manyi	满意	400
shiwang	失望	350
kepa	可怕	350
lihai	厉害	400
youxiu	优秀	350
chuse	出色	250
chenggong	成功	500
shibai	失败	400
zhengque	正确	400
cuowu	错误	400
zhenshi	真实	300
mianfei	免费	400
fuyou	富有	250
pinqiong	贫穷	250
nianqing	年轻	400
gulao	古老	250
xiandai	现代	400
chuantong	传统	400
liuxing	流行	350
qingchu	清楚	500
zhende	真的	600
keneng	可能	700
bixu	必须	500
kending	肯定	450
queshi	确实	400
dangran	当然	550
qishi	其实	500
taoyan	讨厌	400
xianmu	羡慕	250
gandong	感动	350
jingya	惊讶	250
manzu	满足	300
wenti	问题	700
banfa	办法	450
fangfa	方法	500
fangshi	方式	400
yuanyin	原因	450
jieguo	结果	500
qingkuang	情况	500
tiaojian	条件	400
jihui	机会	500
nengli	能力	450
jingyan	经验	400
xiguan	习惯	450
xingge	性格	350
taidu	态度	400
yangzi	样子	400
tedian	特点	350
youdian	优点	350
quedian	缺点	350
guanxi	关系	500
ganqing	感情	400
aiqing	爱情	400
youqing	友情	250
xinqing	心情	400
qingxu	情绪	350
yali	压力	400
zeren	责任	400
renwu	任务	400
mubiao	目标	400
lixiang	理想	350
mengxiang	梦想	400
zhuyi	主意	300
xiangfa	想法	400
yijian	意见	400
guandian	观点	350
daoli	道理	350
yisi	意思	550
yiyi	意义	350
jiazhi	价值	350
zuoyong	作用	400
xiaoguo	效果	400
neirong	内容	400
guocheng	过程	400
jieduan	阶段	300
bufen	部分	450
fangmian	方面	450
jiaodu	角度	300
biaozhun	标准	350
guize	规则	350
zhidu	制度	300
zhengce	政策	350
falv	法律	400
quanli	权利	300
yiwu	义务	250
ziyou	自由	400
heping	和平	350
zhanzheng	战争	350
shehui	社会	500
zhengfu	政府	400
renmin	人民	400
gongmin	公民	250
qunzhong	群众	250
tuandui	团队	350
jiti	集体	250
geren	个人	400
minzu	民族	300
renlei	人类	350
shengming	生命	400
shenghuo	生活	600
rizi	日子	400
weilai	未来	450
guoqu	过去	500
jianglai	将来	350
mingyun	命运	300
shengyin	声音	450
biaoqing	表情	300
dongzuo	动作	300
mingzi	名字	550
nianling	年龄	350
wangluo	网络	450
wangzhan	网站	350
wangshang	网上	400
shangwang	上网	400
youjian	邮件	350
duanxin	短信	300
xiaoxi	消息	450
xinwen	新闻	450
xinxi	信息	450
shuju	数据	400
wenjian	文件	400
zhaopian	照片	450
shipin	视频	400
youxi	游戏	450
ruanjian	软件	350
chengxu	程序	350
zhanghao	账号	300
yonghu	用户	350
xitong	系统	400
gongneng	功能	350
shebei	设备	300
pingmu	屏幕	300
dianchi	电池	300
chongdian	充电	350
xinhao	信号	300
liuliang	流量	250
danshi	但是	700
keshi	可是	550
buguo	不过	550
yinwei	因为	700
suoyi	所以	700
ruguo	如果	650
suiran	虽然	550
ranhou	然后	650
erqie	而且	550
lingwai	另外	400
biru	比如	450
liru	例如	300
zhishi	只是	500
jiushi	就是	550
haishi	还是	550
yexu	也许	400
dagai	大概	400
huozhe	或者	550
zhijian	之间	400
zhiqian	之前	400
zhihou	之后	450
guanyu	关于	450
duiyu	对于	400
genju	根据	400
tongguo	通过	450
anzhao	按照	300
chule	除了	450
shenzhi	甚至	400
youqi	尤其	350
zongshi	总是	500
jingchang	经常	500
changchang	常常	400
youshi	有时	400
ouer	偶尔	300
conglai	从来	350
zhongyu	终于	400
jianjian	渐渐	300
turan	突然	450
huran	忽然	300
like	立刻	300
ganjin	赶紧	300
benlai	本来	350
yuanlai	原来	450
houlai	后来	500
qilai	起来	500
xiaqu	下去	400
chulai	出来	500
jinqu	进去	400
guolai	过来	450
huilai	回来	500
dongxi	东西	550
dongbian	东边	300
xibian	西边	300
gongli	公里	300
gongjin	公斤	300
shuliang	数量	350
zhongliang	重量	250
changdu	长度	250
gaodu	高度	300
kuandu	宽度	200
sudu	速度	400
chunjie	春节	400
zhongqiujie	中秋节	250
guoqingjie	国庆节	250
shengri	生日	550
jieri	节日	350
jiaqi	假期	350
hanjia	寒假	250
shujia	暑假	300
chuntian	春天	400
xiatian	夏天	400
qiutian	秋天	400
dongtian	冬天	400
jijie	季节	300
bisai	比赛	400
biaoyan	表演	300
jiemu	节目	300
dianying	电影	500
dianshiju	电视剧	350
xiaoshuo	小说	400
gushi	故事	500
shide	是的	400
bushi	不是	600
meiyou	没有	800
chengqiang	城墙	200
laji	垃圾	300
damen	大门	250
